"version","version_season","season_name","season","episode","order","castaway","castaway_id","tribe","tribe_status","in_the_game"
"US","US08","Survivor: All-Stars",8,5,4,"Colby","US0031","Mogo Mogo","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,5,4,"Tom","US0045","Chapera","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,5,4,"Lex","US0046","Mogo Mogo","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,5,4,"Ethan","US0048","Mogo Mogo","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,5,4,"Boston Rob","US0055","Chapera","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,5,4,"Kathy","US0062","Mogo Mogo","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,5,4,"Shii Ann","US0071","Mogo Mogo","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,5,4,"Rupert","US0107","Chapera","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,6,5,"Jenna L.","US0009","Chapera","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,6,5,"Sue","US0013","Chapera","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,6,5,"Alicia","US0024","Chapera","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,6,5,"Jerri","US0025","Mogo Mogo","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,6,5,"Amber","US0027","Chapera","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,6,5,"Colby","US0031","Mogo Mogo","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,6,5,"Tom","US0045","Chapera","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,6,5,"Lex","US0046","Mogo Mogo","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,6,5,"Ethan","US0048","Mogo Mogo","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,6,5,"Boston Rob","US0055","Chapera","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,6,5,"Kathy","US0062","Mogo Mogo","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,6,5,"Shii Ann","US0071","Mogo Mogo","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,6,5,"Rupert","US0107","Chapera","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,7,6,"Jenna L.","US0009","Chapera","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,7,6,"Alicia","US0024","Chapera","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,7,6,"Jerri","US0025","Mogo Mogo","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,7,6,"Amber","US0027","Chapera","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,7,6,"Colby","US0031","Mogo Mogo","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,7,6,"Tom","US0045","Chapera","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,7,6,"Lex","US0046","Mogo Mogo","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,7,6,"Ethan","US0048","Mogo Mogo","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,7,6,"Boston Rob","US0055","Chapera","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,7,6,"Kathy","US0062","Mogo Mogo","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,7,6,"Shii Ann","US0071","Mogo Mogo","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,7,6,"Rupert","US0107","Chapera","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,8,7,"Jenna L.","US0009","Chapera","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,8,7,"Alicia","US0024","Chapera","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,8,7,"Jerri","US0025","Mogo Mogo","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,8,7,"Amber","US0027","Chapera","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,8,7,"Tom","US0045","Chapera","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,8,7,"Lex","US0046","Mogo Mogo","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,8,7,"Ethan","US0048","Mogo Mogo","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,8,7,"Boston Rob","US0055","Chapera","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,8,7,"Kathy","US0062","Mogo Mogo","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,8,7,"Shii Ann","US0071","Mogo Mogo","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,8,7,"Rupert","US0107","Chapera","Swapped",TRUE
"US","US08","Survivor: All-Stars",8,10,8,"Jenna L.","US0009","Mogo Mogo","Swapped_2",TRUE
"US","US08","Survivor: All-Stars",8,10,8,"Alicia","US0024","Mogo Mogo","Swapped_2",TRUE
"US","US08","Survivor: All-Stars",8,10,8,"Jerri","US0025","Chapera","Swapped_2",TRUE
"US","US08","Survivor: All-Stars",8,10,8,"Amber","US0027","Chapera","Swapped_2",TRUE
"US","US08","Survivor: All-Stars",8,10,8,"Tom","US0045","Mogo Mogo","Swapped_2",TRUE
"US","US08","Survivor: All-Stars",8,10,8,"Lex","US0046","Chapera","Swapped_2",TRUE
"US","US08","Survivor: All-Stars",8,10,8,"Boston Rob","US0055","Mogo Mogo","Swapped_2",TRUE
"US","US08","Survivor: All-Stars",8,10,8,"Kathy","US0062","Chapera","Swapped_2",TRUE
"US","US08","Survivor: All-Stars",8,10,8,"Shii Ann","US0071","Chapera","Swapped_2",TRUE
"US","US08","Survivor: All-Stars",8,10,8,"Rupert","US0107","Mogo Mogo","Swapped_2",TRUE
"US","US08","Survivor: All-Stars",8,11,9,"Jenna L.","US0009","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,11,9,"Alicia","US0024","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,11,9,"Amber","US0027","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,11,9,"Tom","US0045","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,11,9,"Lex","US0046","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,11,9,"Boston Rob","US0055","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,11,9,"Kathy","US0062","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,11,9,"Shii Ann","US0071","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,11,9,"Rupert","US0107","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,12,10,"Jenna L.","US0009","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,12,10,"Alicia","US0024","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,12,10,"Amber","US0027","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,12,10,"Tom","US0045","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,12,10,"Boston Rob","US0055","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,12,10,"Kathy","US0062","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,12,10,"Shii Ann","US0071","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,12,10,"Rupert","US0107","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,13,11,"Jenna L.","US0009","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,13,11,"Alicia","US0024","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,13,11,"Amber","US0027","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,13,11,"Tom","US0045","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,13,11,"Boston Rob","US0055","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,13,11,"Shii Ann","US0071","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,13,11,"Rupert","US0107","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,14,12,"Jenna L.","US0009","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,14,12,"Amber","US0027","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,14,12,"Tom","US0045","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,14,12,"Boston Rob","US0055","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,14,12,"Shii Ann","US0071","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,14,12,"Rupert","US0107","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,15,13,"Jenna L.","US0009","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,15,13,"Amber","US0027","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,15,13,"Tom","US0045","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,15,13,"Boston Rob","US0055","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,15,13,"Rupert","US0107","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,16,14,"Jenna L.","US0009","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,16,14,"Amber","US0027","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,16,14,"Boston Rob","US0055","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,16,14,"Rupert","US0107","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,16,15,"Jenna L.","US0009","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,16,15,"Amber","US0027","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,16,15,"Boston Rob","US0055","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,17,16,"Amber","US0027","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,17,16,"Boston Rob","US0055","Chaboga Mogo","Merged",TRUE
"US","US08","Survivor: All-Stars",8,17,17,"Amber","US0027","Chaboga Mogo","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,1,0,"Brook","US0113","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,1,0,"Dolly","US0114","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,1,0,"John P.","US0115","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,1,0,"Mia","US0116","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,1,0,"Brady","US0117","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,1,0,"Travis","US0118","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,1,0,"Lisa","US0119","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,1,0,"John K.","US0120","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,1,0,"Rory","US0121","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,1,0,"Lea","US0122","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,1,0,"Chad","US0123","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,1,0,"Leann","US0124","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,1,0,"Ami","US0125","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,1,0,"Julie","US0126","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,1,0,"Eliza","US0127","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,1,0,"Scout","US0128","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,1,0,"Twila","US0129","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,1,0,"Chris","US0130","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,2,1,"Dolly","US0114","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,2,1,"John P.","US0115","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,2,1,"Mia","US0116","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,2,1,"Brady","US0117","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,2,1,"Travis","US0118","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,2,1,"Lisa","US0119","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,2,1,"John K.","US0120","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,2,1,"Rory","US0121","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,2,1,"Lea","US0122","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,2,1,"Chad","US0123","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,2,1,"Leann","US0124","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,2,1,"Ami","US0125","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,2,1,"Julie","US0126","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,2,1,"Eliza","US0127","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,2,1,"Scout","US0128","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,2,1,"Twila","US0129","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,2,1,"Chris","US0130","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,2,"John P.","US0115","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,2,"Mia","US0116","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,2,"Brady","US0117","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,2,"Travis","US0118","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,2,"Lisa","US0119","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,2,"John K.","US0120","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,2,"Rory","US0121","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,2,"Lea","US0122","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,2,"Chad","US0123","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,2,"Leann","US0124","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,2,"Ami","US0125","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,2,"Julie","US0126","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,2,"Eliza","US0127","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,2,"Scout","US0128","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,2,"Twila","US0129","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,2,"Chris","US0130","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,3,"Mia","US0116","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,3,"Brady","US0117","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,3,"Travis","US0118","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,3,"Lisa","US0119","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,3,"John K.","US0120","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,3,"Rory","US0121","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,3,"Lea","US0122","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,3,"Chad","US0123","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,3,"Leann","US0124","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,3,"Ami","US0125","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,3,"Julie","US0126","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,3,"Eliza","US0127","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,3,"Scout","US0128","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,3,"Twila","US0129","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,3,3,"Chris","US0130","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,4,4,"Brady","US0117","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,4,4,"Travis","US0118","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,4,4,"Lisa","US0119","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,4,4,"John K.","US0120","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,4,4,"Rory","US0121","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,4,4,"Lea","US0122","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,4,4,"Chad","US0123","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,4,4,"Leann","US0124","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,4,4,"Ami","US0125","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,4,4,"Julie","US0126","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,4,4,"Eliza","US0127","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,4,4,"Scout","US0128","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,4,4,"Twila","US0129","Yasur","Original",TRUE
"US","US09","Survivor: Vanuatu",9,4,4,"Chris","US0130","Lopevi","Original",TRUE
"US","US09","Survivor: Vanuatu",9,5,5,"Travis","US0118","Yasur","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,5,5,"Lisa","US0119","Yasur","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,5,5,"John K.","US0120","Lopevi","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,5,5,"Rory","US0121","Yasur","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,5,5,"Lea","US0122","Lopevi","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,5,5,"Chad","US0123","Lopevi","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,5,5,"Leann","US0124","Yasur","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,5,5,"Ami","US0125","Yasur","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,5,5,"Julie","US0126","Lopevi","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,5,5,"Eliza","US0127","Yasur","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,5,5,"Scout","US0128","Yasur","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,5,5,"Twila","US0129","Lopevi","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,5,5,"Chris","US0130","Lopevi","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,6,6,"Lisa","US0119","Yasur","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,6,6,"John K.","US0120","Lopevi","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,6,6,"Rory","US0121","Yasur","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,6,6,"Lea","US0122","Lopevi","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,6,6,"Chad","US0123","Lopevi","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,6,6,"Leann","US0124","Yasur","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,6,6,"Ami","US0125","Yasur","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,6,6,"Julie","US0126","Lopevi","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,6,6,"Eliza","US0127","Yasur","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,6,6,"Scout","US0128","Yasur","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,6,6,"Twila","US0129","Lopevi","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,6,6,"Chris","US0130","Lopevi","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,7,7,"John K.","US0120","Lopevi","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,7,7,"Rory","US0121","Yasur","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,7,7,"Lea","US0122","Lopevi","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,7,7,"Chad","US0123","Lopevi","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,7,7,"Leann","US0124","Yasur","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,7,7,"Ami","US0125","Yasur","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,7,7,"Julie","US0126","Lopevi","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,7,7,"Eliza","US0127","Yasur","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,7,7,"Scout","US0128","Yasur","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,7,7,"Twila","US0129","Lopevi","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,7,7,"Chris","US0130","Lopevi","Swapped",TRUE
"US","US09","Survivor: Vanuatu",9,8,8,"Rory","US0121","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,8,8,"Lea","US0122","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,8,8,"Chad","US0123","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,8,8,"Leann","US0124","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,8,8,"Ami","US0125","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,8,8,"Julie","US0126","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,8,8,"Eliza","US0127","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,8,8,"Scout","US0128","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,8,8,"Twila","US0129","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,8,8,"Chris","US0130","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,9,9,"Lea","US0122","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,9,9,"Chad","US0123","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,9,9,"Leann","US0124","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,9,9,"Ami","US0125","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,9,9,"Julie","US0126","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,9,9,"Eliza","US0127","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,9,9,"Scout","US0128","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,9,9,"Twila","US0129","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,9,9,"Chris","US0130","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,10,10,"Chad","US0123","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,10,10,"Leann","US0124","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,10,10,"Ami","US0125","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,10,10,"Julie","US0126","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,10,10,"Eliza","US0127","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,10,10,"Scout","US0128","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,10,10,"Twila","US0129","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,10,10,"Chris","US0130","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,11,11,"Leann","US0124","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,11,11,"Ami","US0125","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,11,11,"Julie","US0126","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,11,11,"Eliza","US0127","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,11,11,"Scout","US0128","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,11,11,"Twila","US0129","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,11,11,"Chris","US0130","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,12,12,"Ami","US0125","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,12,12,"Julie","US0126","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,12,12,"Eliza","US0127","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,12,12,"Scout","US0128","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,12,12,"Twila","US0129","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,12,12,"Chris","US0130","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,13,13,"Julie","US0126","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,13,13,"Eliza","US0127","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,13,13,"Scout","US0128","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,13,13,"Twila","US0129","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,13,13,"Chris","US0130","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,14,14,"Eliza","US0127","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,14,14,"Scout","US0128","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,14,14,"Twila","US0129","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,14,14,"Chris","US0130","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,14,15,"Scout","US0128","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,14,15,"Twila","US0129","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,14,15,"Chris","US0130","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,15,16,"Twila","US0129","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,15,16,"Chris","US0130","Alinta","Merged",TRUE
"US","US09","Survivor: Vanuatu",9,15,17,"Chris","US0130","Alinta","Merged",TRUE
"US","US10","Survivor: Palau",10,1,0,"Jonathan","US0131",NA,"Original",TRUE
"US","US10","Survivor: Palau",10,1,0,"Wanda","US0132",NA,"Original",TRUE
"US","US10","Survivor: Palau",10,1,0,"Jolanda","US0133","Ulong","Original",TRUE
"US","US10","Survivor: Palau",10,1,0,"Ashlee","US0134","Ulong","Original",TRUE
"US","US10","Survivor: Palau",10,1,0,"Jeff","US0135","Ulong","Original",TRUE
"US","US10","Survivor: Palau",10,1,0,"Kim","US0136","Ulong","Original",TRUE
"US","US10","Survivor: Palau",10,1,0,"Willard","US0137","Koror","Original",TRUE
"US","US10","Survivor: Palau",10,1,0,"Angie","US0138","Ulong","Original",TRUE
"US","US10","Survivor: Palau",10,1,0,"James","US0139","Ulong","Original",TRUE
"US","US10","Survivor: Palau",10,1,0,"Ibrehem","US0140","Ulong","Original",TRUE
"US","US10","Survivor: Palau",10,1,0,"Bobby Jon","US0141","Ulong","Original",TRUE
"US","US10","Survivor: Palau",10,1,0,"Coby","US0142","Koror","Original",TRUE
"US","US10","Survivor: Palau",10,1,0,"Janu","US0143","Koror","Original",TRUE
"US","US10","Survivor: Palau",10,1,0,"Stephenie","US0144","Ulong","Original",TRUE
"US","US10","Survivor: Palau",10,1,0,"Gregg","US0145","Koror","Original",TRUE
"US","US10","Survivor: Palau",10,1,0,"Caryn","US0146","Koror","Original",TRUE
"US","US10","Survivor: Palau",10,1,0,"Jenn","US0147","Koror","Original",TRUE
"US","US10","Survivor: Palau",10,1,0,"Ian","US0148","Koror","Original",TRUE
